373,"",""
374,"",""
375,"",""
376,"",""
377,"",""
378,"",""
379,"",""
380,"",""
381,"",""
382,"",""
383,"",""
384,"",""
386,"",""
387,"",""
388,"",""
389,"",""
390,"",""
391,"",""
393,"",""
394,"",""
395,"",""
396,"",22
397,"",""
398,"",""
399,"",145
400,"",""
401,"",230
402,150,242
403,"",241
404,"",229
405,"",""
406,"",236
407,168,246
408,"",289
409,"",242
410,"",211
411,"",250
413,160,259
414,"",217
415,"",261
416,"",222
417,"",250
418,182,242
419,"",241
420,"",258
421,"",286
422,"",215
423,"",253
424,"",230
425,"",""
426,"",""
427,"",258
428,"",197
429,"",244
430,"",251
431,"",255
432,"",230
433,"",230
434,"",""
435,"",238
436,"",""
437,174,263
438,"",258
439,"",220
440,"",247
441,"",214
442,"",221
443,"",253
444,"",246
445,"",253
446,"",253
447,"",""
448,"",261
449,"",256
450,198,268
451,"",229
452,170,248
453,"",245
454,"",""
455,"",248
456,"",""
457,"",264
458,"",233
459,"",232
460,"",247
461,"",252
462,"",258
463,164,246
464,"",""
465,133,227
466,"",221
467,"",254
468,"",""
469,"",245
470,"",224
471,"",246
472,"",261
473,"",""
474,200,292
475,"",258
476,"",235
477,"",250
478,"",253
479,"",243
480,"",257
481,"",233
482,"",228
483,"",278
484,"",264
485,"",217
486,170,230
487,"",300
488,164,241
489,"",""
490,"",238
491,"",248
492,"",285
493,182,265
494,160,244
495,"",""
496,"",245
497,171,250
498,"",264
499,"",""
500,"",""
501,"",215
502,184,264
503,"",""
504,"",211
505,"",""
506,"",""
507,"",""
508,"",""
509,"",""
510,"",""
512,"",""
513,"",36
514,"",""
515,"",163
516,"",55
517,"",""
518,"",""
519,"",121
520,"",""
521,"",251
522,"",""
523,109,203
524,"",""
525,"",128
526,"",243
527,"",""
528,"",""
529,"",""
530,78,153
531,"",""
532,"",54
533,"",""
534,"",""
535,"",""
536,"",""
537,"",""
538,105,200
539,"",""
540,"",""
541,132,212
542,"",""
543,"",100
544,"",142
545,"",""
546,"",""
547,"",""
548,"",37
549,"",80
550,"",""
551,"",66
552,"",141
553,"",73
554,"",73
555,"",""
556,"",""
557,"",""
558,"",""
559,"",""
560,"",""
561,"",""
562,"",""
563,"",""
564,"",20
565,"",""
566,"",220
567,"",""
568,"",144
569,"",""
570,"",""
572,"",125
573,"",""
574,"",""
575,"",""
576,"",136
577,"",""
578,"",""
579,"",""
580,"",""
581,"",""
582,"",142
583,"",40
584,140,204
585,"",208
586,"",225
587,"",157
588,"",""
589,"",""
590,"",""
591,"",""
592,78,158
593,"",156
594,"",""
595,"",""
597,"",""
598,"",""
599,"",""
600,"",""
601,"",""
602,"",""
603,"",""
604,"",""
605,"",""
606,"",""
607,"",""
608,"",""
610,"",""
611,"",""
612,"",""
613,"",""
614,"",""
615,"",""
616,"",""
617,"",""
618,"",""
619,"",27
620,"",""
621,"",""
622,"",""
623,"",""
624,"",""
625,"",""
626,"",""
627,"",""
628,"",""
629,"",""
630,"",""
631,"",""
632,"",""
633,"",""
634,"",""
635,"",""
636,"",""
637,"",""
638,"",""
639,"",""
640,"",""
641,"",""
642,"",""
643,"",""
644,"",""
645,"",""
646,"",""
647,"",""
648,"",""
649,"",""
650,"",""
651,"",""
652,"",""
653,"",""
654,"",""
655,"",""
656,"",""
657,"",""
658,"",""
659,"",""
660,"",""
661,"",""
662,"",""
663,"",""
664,"",""
665,"",""
666,"",""
667,"",""
668,"",""
669,"",""
670,"",""
671,"",""
672,"",""
673,"",""
675,"",""
676,"",""
677,"",""
678,"",""
679,"",""
680,"",""
681,"",""
682,"",""
683,"",""
684,"",""
685,"",""
686,"",""
687,"",""
689,"",""
690,"",""
691,"",""
692,"",""
693,"",""
694,"",""
695,"",""
696,"",""
697,"",""
698,"",""
699,"",231
700,"",201
701,"",""
702,"",""
703,"",""
704,"",87
705,"",""
706,"",""
707,"",""
708,"",""
710,"",""
711,"",""
712,"",""
713,"",""
714,"",""
715,"",""
716,"",""
717,"",118
718,104,200
719,"",91
720,"",93
721,"",146
722,"",""
723,"",""
724,"",""
726,"",""
727,"",32
728,"",59
729,"",""
730,"",74
731,"",83
732,"",""
733,"",""
734,"",59
735,"",79
736,"",""
737,"",""
738,"",106
739,"",""
740,"",""
741,"",""
742,"",""
743,"",""
744,"",""
745,"",""
746,66,131
747,"",140
749,"",""
750,44,119
751,"",119
752,"",""
753,"",""
754,"",131
755,"",""
756,"",""
757,"",""
758,"",""
759,"",""
760,"",""
761,"",""
762,"",""
763,"",224
764,"",193
765,"",""
766,"",""
767,"",""
768,"",160
769,"",""
770,"",""
771,"",249
772,"",""
773,"",""
774,"",132
775,"",127
776,"",""
777,"",""
778,"",""
779,"",""
780,"",""
781,"",""
782,"",234
783,"",""
784,"",152
785,"",""
786,"",70
787,"",""
788,"",161
789,"",""
791,"",215
792,"",""
793,"",""
794,"",165
795,"",""
796,"",""
797,"",258
798,"",265
799,"",""
800,"",231
801,"",235
802,"",""
803,"",""
804,152,235
805,"",""
806,"",182
807,"",""
808,"",236
809,"",230
810,"",""
811,"",203
812,"",""
813,78,145
814,"",""
815,"",230
816,"",178
817,170,240
818,"",200
819,"",232
820,"",228
821,79,153
822,"",101
823,110,183
824,"",249
825,"",""
826,"",""
827,"",""
828,"",""
829,"",""
830,"",""
831,"",63
832,"",""
833,"",163
834,"",""
835,"",""
836,"",""
837,"",""
838,"",""
839,20,95
840,"",""
841,"",""
842,"",""
843,"",""
845,"",""
846,"",""
847,"",""
848,178,244
849,"",105
850,"",""
851,"",156
852,"",265
853,"",""
854,"",""
855,"",""
856,"",169
857,"",""
858,"",""
859,"",""
860,"",""
861,"",""
862,"",""
863,"",""
864,"",212
865,"",""
866,"",199
867,"",""
868,"",72
869,"",""
870,"",184
871,"",185
872,"",237
873,"",""
874,"",""
875,"",236
876,"",100
877,"",110
878,"",250
879,"",""
880,"",231
881,"",""
882,"",""
883,"",""
884,"",""
885,"",""
886,"",""
887,"",""
888,"",""
889,"",225
890,"",225
891,"",132
892,"",""
893,"",131
894,"",""
895,"",""
896,"",""
897,"",163
898,"",""
899,"",""
900,"",150
901,"",92
902,50,96
903,"",""
904,"",259
905,"",198
906,"",""
907,"",""
908,"",""
909,"",""
910,"",""
911,151,245
912,"",""
913,"",""
914,"",""
915,"",216
916,"",""
917,"",""
918,"",285
919,"",233
920,"",257
921,"",""
922,"",""
923,"",254
924,"",259
925,"",""
926,"",253
927,161,238
928,"",242
929,141,227
930,"",230
931,"",258
932,"",""
933,"",""
934,"",277
935,"",204
936,"",""
937,142,218
938,"",""
939,"",""
940,"",""
941,"",""
942,"",""
943,"",""
944,"",170
945,"",200
946,"",""
947,"",131
948,"",251
949,"",""
950,"",56
952,"",134
953,"",144
954,"",""
955,"",""
956,"",""
957,"",""
958,"",""
959,"",""
960,"",""
961,"",229
962,140,215
963,"",120
964,"",63
965,"",""
966,"",226
967,"",206
968,88,206
969,"",204
970,"",251
971,"",244
972,"",""
973,"",253
974,"",131
975,"",164
976,"",""
977,"",""
978,"",""
979,117,195
980,"",""
981,"",""
982,100,160
983,"",""
984,"",""
985,"",216
986,"",258
987,"",""
988,"",130
989,"",146
990,"",139
991,"",117
992,"",""
993,"",194
994,"",""
995,"",246
997,"",236
998,"",199
999,"",""
1001,"",169
1002,"",236
1003,110,193
1004,"",""
1005,"",""
1006,"",225
1007,"",255
1008,"",""
1009,"",241
1010,"",247
1011,"",""
1012,"",180
1013,"",""
1014,"",255
1015,"",""
1016,84,169
1017,"",""
1018,"",150
1019,"",""
1020,"",""
1021,"",""
1022,128,193
1023,"",""
1024,"",""
1025,"",""
1026,"",""
1027,"",""
1028,"",""
1029,"",""
1030,"",217
1031,"",127
1032,"",""
1033,"",""
1034,"",210
1035,"",""
1036,"",145
1037,"",240
1038,"",229
1039,"",""
1040,"",226
1041,"",""
1042,"",""
1043,"",240
1044,"",""
1045,61,131
1046,"",201
1047,"",""
1048,"",132
1049,"",""
1050,106,181
1051,"",""
1052,"",""
1053,"",""
1054,"",""
1055,"",""
1056,"",134
1057,"",248
1058,"",""
1059,"",""
1060,"",209
1061,"",245
1062,"",""
1063,"",""
1064,"",""
1065,"",271
1066,"",""
1067,"",""
1069,"",""
1070,"",""
1071,"",""
1072,"",""
1073,"",""
1074,"",""
1075,42,119
1076,"",""
1077,"",""
1078,"",""
1079,"",""
1080,"",""
1081,"",71
1082,"",122
1083,"",""
1085,"",""
1086,"",""
1087,"",""
1088,"",""
1089,"",""
1090,"",""
1091,"",""
1092,"",""
1093,"",""
1094,"",""
1095,"",""
1096,"",""
1097,"",""
1098,"",""
1099,"",""
1100,"",""
1101,"",""
1102,"",""
1103,"",""
1104,"",""
1105,"",""
1106,"",""
1107,"",""
1108,"",""
1110,"",""
1111,"",""
1112,"",""
1113,"",""
1114,"",""
1115,"",""
1116,"",""
1117,"",155
1118,"",""
1119,"",""
1120,"",""
1121,"",""
1122,"",""
1123,"",""
1124,"",""
1126,"",""
1127,"",""
1128,"",""
1129,"",""
1130,"",""
1131,"",""
1132,"",""
1133,"",""
1134,"",""
1135,"",""
1136,"",""
1137,"",""
1138,"",42
1139,"",""
1140,"",165
1141,"",208
1142,"",""
1143,"",""
1144,"",""
1145,"",84
1146,"",75
1147,"",""
1148,"",""
1149,"",""
1150,"",""
1151,"",""
1152,"",30
1153,"",148
1154,"",""
1155,"",""
1156,"",""
1157,"",71
1158,"",""
1159,"",""
1160,"",""
1161,"",""
1162,"",""
1163,"",""
1164,"",120
1165,"",21
1166,"",244
1167,"",""
1168,"",""
1169,"",255
1170,"",""
1171,"",176
1172,"",120
1173,"",""
1174,"",""
1175,"",""
1176,"",""
1177,"",""
1178,"",256
1179,"",""
1181,"",""
1182,"",""
1183,"",""
1184,"",66
1185,"",""
1186,"",""
1187,"",40
1188,"",""
1189,"",""
1190,"",54
1191,"",""
1192,"",""
1193,"",""
1194,"",""
1195,"",71
1196,"",""
1197,"",""
1198,56,129
1199,"",146
1200,"",65
1201,"",69
1202,"",""
1203,"",""
1204,"",""
1205,"",""
1206,"",186
1207,"",199
1208,"",""
1209,"",""
1210,"",101
1211,"",""
1212,177,""
1213,"",145
1214,"",121
1215,"",37
1216,"",""
1217,"",""
1218,"",191
1219,155,250
1220,"",35
1221,"",""
1222,"",""
1223,"",151
1224,"",""
1225,"",18
1226,"",181
1227,"",""
1228,"",130
1229,"",121
1230,"",""
1231,"",""
1232,"",""
1233,"",130
1234,"",""
1235,"",""
1236,"",""
1237,42,95
1238,"",""
1239,22,110
1240,"",""
1241,"",161
1242,"",""
1243,"",250
1244,"",291
1245,"",""
1246,"",""
1247,"",241
1248,"",240
1249,"",133
1250,77,145
1251,"",97
1252,"",149
1253,"",220
1254,"",249
1255,"",""
1256,"",221
1257,"",""
1258,"",145
1259,"",128
1260,"",197
1261,"",241
1262,"",246
1263,"",247
1264,"",141
1265,"",168
1266,"",""
1267,"",""
1268,"",""
1269,"",216
1270,"",266
1271,"",229
1272,100,169
1273,"",257
1274,"",""
1275,"",139
1276,147,257
1277,"",181
1278,"",211
1279,"",""
1280,"",""
1281,"",49
1282,"",237
1283,"",270
1284,"",242
1285,"",155
1286,"",153
1287,"",232
1288,87,181
1289,"",""
1290,"",142
1291,"",224
1292,"",172
1293,"",239
1294,"",250
1295,"",210
1296,"",260
1297,"",313
1298,"",""
1299,"",""
1300,"",100
1301,"",""
1302,"",101
1303,"",""
1304,"",209
1305,"",""
1306,"",220
1307,"",191
1309,"",""
1310,178,263
1311,"",""
1312,"",181
1313,"",141
1314,145,216
1315,"",255
1316,"",111
1317,"",208
1318,"",246
1319,"",188
1320,"",""
1321,"",240
1322,"",202
1323,"",""
1324,"",""
1325,"",244
1326,"",212
1327,"",145
1328,"",190
1329,"",250
1330,"",129
1331,"",253
1332,"",""
1333,"",""
1334,"",140
1335,"",""
1336,3,61
1337,"",254
1338,"",160
1339,120,203
1340,"",248
1341,"",""
1342,"",204
1343,"",247
1344,"",""
1345,"",131
1346,"",247
1347,"",213
1348,"",""
1349,"",289
1350,"",""
1351,"",""
1352,"",238
1353,"",247
1354,"",""
1355,"",159
1356,"",244
1357,70,154
1358,"",""
1359,"",213
1360,"",""
1361,"",""
1362,"",""
1363,"",""
1364,"",""
1365,"",180
1366,"",""
1367,"",""
1368,"",""
1369,"",""
1370,"",""
1371,"",""
1372,"",113
1373,"",""
1374,"",50
1375,"",""
1376,"",""
1377,"",""
1378,"",""
1379,"",""
1380,"",232
1381,"",""
1382,138,221
1383,"",""
1384,"",""
1385,"",""
1386,"",""
1387,"",""
1388,"",""
1389,"",""
1390,"",""
1391,"",""
1392,"",220
1393,"",242
1394,"",160
1395,"",""
1396,"",""
1397,"",""
1398,"",""
1399,"",139
1400,"",""
1401,"",178
1402,"",""
1403,"",""
1405,"",61
1406,"",""
1407,"",""
1408,"",""
1409,"",256
1410,"",270
1411,"",""
1412,"",160
1413,"",""
1414,"",""
1415,"",""
1416,"",""
1417,"",167
1418,"",221
1419,"",224
1420,"",""
1421,"",""
1422,"",120
1423,"",""
1424,"",""
1425,"",""
1426,"",""
1427,"",36
1428,"",""
1429,"",""
1430,172,256
1431,"",""
1432,"",""
1433,"",""
1434,"",155
1435,"",""
1436,"",""
1437,"",""
1438,"",""
1439,"",131
1440,"",131
1441,"",""
1442,"",""
1443,"",3
1444,"",""
1445,"",73
1446,"",71
1447,"",""
1448,"",""
1449,"",""
1450,"",91
1451,"",""
1452,"",""
1453,"",""
1454,"",167
1455,"",""
1456,"",""
1457,"",163
1458,"",142
1459,"",""
1460,"",""
1462,"",""
1463,"",""
1464,"",""
1466,"",""
1467,"",""
1468,"",""
1469,"",""
1470,"",""
1471,"",140
1472,"",160
1473,"",125
1474,"",""
1475,"",""
1476,"",""
1477,"",213
1478,"",239
1479,"",""
1480,"",""
1481,"",""
1482,"",""
1483,"",160
1484,"",""
1485,"",""
1486,"",""
1487,"",""
1488,"",105
1489,"",""
1490,"",153
1491,"",""
1492,10,64
1493,"",67
1494,112,212
1495,"",105
1497,"",""
1498,"",""
1499,"",""
1500,"",""
1501,"",""
1502,"",""
1503,"",""
1505,"",""
1506,"",101
1507,"",""
1508,"",""
1509,"",""
1510,"",""
1511,"",""
1512,66,136
1513,"",""
1514,"",14
1515,"",220
1516,"",""
1517,"",""
1518,"",""
1519,"",""
1520,"",""
1521,"",94
1522,"",""
1523,"",258
1524,"",""
1525,"",212
1526,"",132
1527,"",""
1528,"",""
1529,"",205
1530,"",""
1531,150,215
1532,"",148
1533,"",""
1534,"",""
1535,"",110
1536,"",""
1537,"",""
1538,"",""
1539,"",""
1540,207,304
1541,"",""
1542,"",245
1543,"",13
1544,"",""
1545,"",""
1546,"",""
1547,170,236
1548,"",218
1549,"",""
1550,182,255
1551,"",""
1552,"",""
1553,"",""
1554,"",""
1555,"",197
1556,"",""
1557,"",""
1558,"",""
1559,"",""
1560,110,191
1561,"",""
1562,"",256
1563,"",258
1564,"",""
1565,"",""
1566,"",""
1567,"",""
1568,"",""
1569,"",208
1570,"",167
1571,"",141
1572,"",""
1573,"",""
1574,"",""
1575,"",250
1576,157,224
1577,"",""
1578,"",""
1579,"",""
1580,"",130
1581,"",112
1582,"",116
1583,"",""
1585,"",161
1586,"",""
1587,"",130
1588,"",""
1589,"",""
1590,"",""
1591,"",""
1592,"",""
1593,"",""
1594,"",220
1595,"",190
1596,"",159
1597,"",""
1598,"",106
1599,"",""
1600,"",""
1601,"",100
1602,"",""
1603,"",175
1604,"",""
1605,"",""
1606,"",""
1607,"",197
1608,"",""
1609,"",193
1610,"",115
1611,"",""
1612,"",""
1614,"",""
1615,"",""
1616,"",""
1617,"",183
1618,"",""
1619,"",149
1620,"",""
1621,"",""
1622,"",""
1623,"",""
1624,167,228
1625,"",""
1626,"",""
1627,"",""
1628,"",""
1629,"",""
1630,"",""
1631,"",107
1632,"",""
1633,"",138
1634,1,64
1635,"",""
1636,"",""
1637,"",105
1638,"",""
1639,"",65
1640,"",""
1641,"",62
1642,"",185
1643,"",""
1644,"",""
1645,"",""
1646,"",234
1647,"",184
1648,"",""
1649,"",""
1650,"",101
1651,"",""
1652,"",""
1653,"",""
1654,"",""
1655,"",""
1656,"",""
1657,"",""
1658,"",152
1659,"",""
1660,"",""
1661,"",""
1662,"",""
1663,"",200
1664,"",""
1665,"",50
1666,124,186
1667,"",""
1668,"",243
1669,"",""
1670,"",""
1671,"",""
1672,"",""
1673,"",""
1674,"",""
1675,"",136
1676,"",""
1677,"",102
1678,"",""
1679,"",""
1680,"",""
1681,107,181
1682,"",167
1683,"",178
1684,"",33
1685,"",""
1686,"",87
1687,"",""
1688,"",""
1689,"",""
1690,"",""
1691,"",64
1692,"",""
1693,"",""
1694,"",""
1695,"",""
1696,"",""
1697,"",""
1698,"",108
1699,"",""
1700,"",180
1701,"",""
1702,"",""
1703,"",""
1704,"",128
1705,"",""
1706,6,82
1707,"",""
1708,"",""
1709,"",""
1710,"",""
1711,"",""
1712,"",105
1713,"",182
1714,"",""
1715,"",""
1716,123,203
1717,"",""
1718,145,219
1719,"",""
1720,"",""
1721,"",""
1722,"",168
1723,"",""
1724,"",""
1725,"",183
1726,"",""
1727,"",""
1728,"",""
1729,"",""
1730,"",""
1731,"",""
1732,"",132
1733,2,65
1734,80,150
1735,"",""
1736,"",""
1737,"",""
1738,"",183
1740,"",""
1741,"",""
1742,"",21
1743,"",""
1744,"",""
1745,"",""
1746,"",""
1747,"",103
1748,"",""
1749,"",238
1750,"",""
1751,"",213
1752,"",""
1753,"",""
1754,"",227
1755,"",239
1756,"",""
1757,"",""
1758,"",""
1759,"",10
1761,"",""
1762,79,149
1763,"",""
1764,"",""
1765,"",""
1766,"",""
1767,"",183
1768,"",172
1769,"",""
1770,"",""
1771,"",""
1772,"",""
1773,"",""
1774,"",""
1775,33,117
1776,"",""
1777,"",""
1778,"",""
1779,"",""
1780,"",243
1781,"",""
1782,"",""
1783,"",71
1784,"",""
1785,53,125
1786,"",202
1787,"",172
1788,"",""
1789,"",""
1790,"",""
1791,"",""
1792,"",103
1793,176,240
1794,"",""
1795,"",""
1796,"",""
1797,"",""
1798,"",""
1799,"",""
1800,"",100
1801,"",""
1802,"",151
1803,"",""
1804,"",""
1805,"",182
1806,126,203
1807,121,194
1808,"",""
1809,"",""
1810,"",""
1811,"",222
1812,"",""
1814,"",""
1815,"",""
1816,"",""
1817,"",""
1818,"",""
1820,"",""
1821,"",""
1822,"",""
1823,"",""
1824,"",""
1825,"",""
1826,"",160
1827,"",""
1828,"",""
1829,"",""
1830,"",""
1831,"",215
1832,"",130
1833,"",""
1834,"",135
1835,"",""
1836,"",""
1837,"",""
1838,"",144
1839,"",""
1840,"",""
1841,"",63
1842,"",""
1843,"",""
1844,"",""
1845,9,86
1847,"",""
1848,22,100
1849,"",""
1850,"",100
1851,"",""
1852,"",""
1853,"",""
1854,"",""
1855,"",""
1856,"",""
1858,"",""
1859,"",""
1860,"",""
1861,"",""
1862,"",""
1863,150,218
1864,"",254
1865,"",237
1866,132,195
1867,"",""
1868,"",187
1869,124,205
1870,"",""
1871,"",121
1872,"",""
1873,"",253
1874,"",""
1875,"",""
1876,"",""
1877,"",213
1878,"",""
1880,"",""
1881,"",124
1882,"",""
1883,"",230
1884,"",""
1885,"",207
1886,"",""
1887,"",""
1888,"",224
1889,"",245
1890,"",180
1891,"",""
1892,"",141
1893,"",247
1895,"",""
1896,"",63
1897,"",""
1898,"",""
1899,"",""
1900,"",""
1901,"",12
1902,"",""
1903,"",""
1904,"",""
1905,"",""
1906,"",36
1907,"",160
1908,"",""
1909,"",""
1910,"",""
1912,"",183
1913,"",""
1914,"",""
1915,"",""
1916,"",""
1917,"",""
1918,"",100
1919,110,197
1920,"",""
1921,"",""
1922,"",""
1923,"",""
1924,"",""
1925,"",140
1926,"",240
1927,"",170
1928,"",""
1929,"",""
1930,"",""
1931,"",128
1932,"",211
1933,"",106
1934,"",253
1935,"",141
1936,"",108
1937,"",204
1938,"",""
1939,"",""
1940,102,174
1941,"",""
1942,"",""
1943,"",""
1944,"",""
1945,"",""
1946,"",""
1947,"",""
1948,"",""
1949,"",""
1950,"",156
1951,"",122
1952,"",""
1953,"",""
1954,"",153
1955,"",163
1956,"",""
1957,"",""
1958,"",""
1959,"",93
1960,"",123
1961,"",60
1962,"",""
1963,"",20
1964,"",""
1965,"",""
1966,"",""
1967,"",""
1968,"",""
1969,"",""
1970,"",""
1971,"",""
1972,"",""
1973,"",201
1974,"",143
1975,"",""
1976,"",""
1977,"",""
1978,"",""
1979,"",223
1980,"",""
1981,"",""
1982,"",222
1983,"",""
1986,"",101
1987,"",191
1988,"",""
1989,"",""
1990,"",""
1991,"",""
1992,"",""
1993,"",44
1994,"",40
1995,"",244
1996,"",""
1997,"",100
1998,"",95
1999,"",""
2000,"",""
2001,"",""
2002,"",""
2003,"",""
2004,"",""
2005,"",131
2006,"",120
2007,"",""
2008,"",148
2009,41,127
2010,"",""
2011,"",""
2012,"",""
2013,"",""
2014,"",64
2015,"",""
2016,"",""
2017,"",""
2018,"",""
2019,"",""
2020,"",""
2021,"",149
2022,"",""
2023,"",""
2024,"",""
2025,68,168
2026,"",12
2027,"",""
2028,"",215
2029,"",""
2030,"",229
2031,"",""
2032,"",""
2033,"",169
2034,"",""
2036,"",""
2037,"",""
2038,"",""
2039,"",""
2040,"",87
2041,"",""
2042,"",20
2043,"",""
2044,"",""
2045,"",""
2046,"",""
2047,"",""
2048,"",""
2049,"",119
2050,"",111
2051,"",""
2052,"",""
2053,"",""
2054,"",""
2055,"",54
2056,"",""
2057,"",135
2058,88,153
2059,"",""
2060,"",""
2061,"",""
2062,"",""
2063,"",93
2064,"",""
2065,"",74
2066,"",""
2067,"",""
2068,"",""
2069,"",78
2070,"",71
2071,"",""
2072,"",203
2073,"",""
2074,"",""
2075,"",128
2076,"",""
2077,"",""
2078,"",""
2079,"",""
2080,"",128
2081,"",""
2082,"",30
2083,"",241
2084,"",""
2085,"",""
2086,"",61
2087,"",""
2088,"",""
2089,"",""
2090,"",125
2091,"",""
2092,"",""
2093,"",""
2094,"",75
2095,"",""
2096,"",58
2097,"",80
2098,"",""
2099,"",""
2100,"",""
2101,"",""
2102,"",""
2103,"",""
2104,"",""
2105,"",""
2106,"",""
2107,"",""
2108,"",""
2109,"",""
2110,"",""
2111,"",""
2112,"",""
2113,"",75
2114,"",""
2115,"",61
2116,"",""
2117,"",""
2118,"",""
2119,"",170
2120,"",""
2121,"",""
2122,108,188
2123,"",51
2124,"",""
2126,"",""
2127,"",""
2128,"",115
2129,"",""
2130,"",144
2131,"",""
2132,"",""
2133,"",125
2134,"",""
2135,"",8
2136,"",""
2137,"",""
2138,"",123
2139,"",""
2140,"",141
2141,"",""
2142,"",""
2143,"",154
2144,"",""
2145,150,240
2146,71,165
2147,"",141
2148,"",136
2149,"",167
2150,"",""
2151,"",178
2152,"",""
2153,"",""
2154,"",""
2155,"",""
2156,"",95
2157,"",""
2158,110,207
2159,"",""
2160,"",""
2161,"",""
2162,"",260
2163,80,148
2164,"",241
2165,"",254
2166,"",""
2167,"",231
2168,"",141
2169,"",""
2170,"",233
2171,"",""
2172,"",""
2173,"",""
2174,"",""
2175,"",""
2176,"",251
2177,"",""
2178,"",""
2179,"",121
2180,"",""
2181,"",""
2182,"",80
2184,"",""
2185,"",181
2186,"",""
2187,"",32
2188,"",""
2189,"",61
2190,"",""
2192,"",""
2193,"",""
2194,"",""
